dsc_cidade,nota,data_ref
"Curvelândia","9.72296269935246","2011-12-31"
"Carazinho","10","2011-12-31"
"Artur Nogueira","10","2011-12-31"
"Marilena","8.99421945260642","2011-12-31"
"Tarrafas","6.65987056948729","2011-12-31"
"Bom Progresso","8.99969188829511","2011-12-31"
"São Caetano do Sul","10","2011-12-31"
"Nova América","10","2011-12-31"
"Planalto da Serra","9.86629487604715","2011-12-31"
"Natividade","7.94291702458483","2011-12-31"
"Toledo","6.80918338093754","2011-12-31"
"Barreirinha","6.22503907715666","2011-12-31"
"Feira da Mata","7.03907420129546","2011-12-31"
"São Gabriel da Palha","6.32253978901852","2011-12-31"
"Cruz Alta","7.93171475803975","2011-12-31"
"Beruri","10","2011-12-31"
"Quatipuru","7.32791855186667","2011-12-31"
"Novo Repartimento","5.17147896469525","2011-12-31"
"Cotia","10","2011-12-31"
"Ribeira do Piauí","7.69558918357207","2011-12-31"
"Formosa do Rio Preto","7.82727152911128","2011-12-31"
"Maçambará","6.31963001147115","2011-12-31"
"Doutor Ulysses","10","2011-12-31"
"Dois Lajeados","10","2011-12-31"
"Buritis","6.52356299640972","2011-12-31"
"Santa Rosa","8.87265424479621","2011-12-31"
"Presidente Prudente","10","2011-12-31"
"Barra","6.41827522916928","2011-12-31"
"Aquidauana","7.45856439993075","2011-12-31"
"Capitão Enéas","5.20675301214707","2011-12-31"
"Flor da Serra do Sul","5.46068484582692","2011-12-31"
"Guarulhos","9.85642071170351","2011-12-31"
"Santa Teresinha","6.07945971619124","2011-12-31"
"Pimenteiras do Oeste","5.84559866680824","2011-12-31"
"São Miguel do Fidalgo","5.96113704094574","2011-12-31"
"Aracaju","10","2011-12-31"
"São João da Fronteira","10","2011-12-31"
"Boa Vista do Tupim","7.84143736969669","2011-12-31"
"Governador Luiz Rocha","6.70232377217804","2011-12-31"
"Cachoeirinha","9.67350169364796","2011-12-31"
"Barra dos Coqueiros","10","2011-12-31"
"Camapuã","7.22407026967477","2011-12-31"
"Alvarães","7.63847857044627","2011-12-31"
"São Cristóvão","10","2011-12-31"
"Xapuri","10","2011-12-31"
"Floresta do Piauí","5.35295575323254","2011-12-31"
"Chorozinho","6.08463357841166","2011-12-31"
"Guaraíta","8.42785709556931","2011-12-31"
"Erechim","10","2011-12-31"
"Leme","9.47996387042952","2011-12-31"
"Lizarda","10","2011-12-31"
"Morada Nova de Minas","5.65046077091152","2011-12-31"
"Cerrito","8.43038233605761","2011-12-31"
"Penedo","5.12900898141855","2011-12-31"
"Novo Horizonte do Oeste","5.24221479481903","2011-12-31"
"Lagoa da Canoa","7.83800660872578","2011-12-31"
"Dobrada","10","2011-12-31"
"Ipecaetá","8.98110581250212","2011-12-31"
"Cristianópolis","5.27026619468455","2011-12-31"
"Igarapé-Miri","6.03073684002021","2011-12-31"
"São Martinho","5.93567056571182","2011-12-31"
"Vila Nova do Sul","10","2011-12-31"
"São Braz do Piauí","7.25809578966253","2011-12-31"
"Toritama","9.94825460397126","2011-12-31"
"Maceió","10","2011-12-31"
"São Simão","8.74763677394243","2011-12-31"
"Meleiro","7.17552357185425","2011-12-31"
"Nova Lima","10","2011-12-31"
"Tremembé","10","2011-12-31"
"Janiópolis","4.79016845640764","2011-12-31"
"Frei Paulo","9.59791470930577","2011-12-31"
"Montes Altos","5.76458242826167","2011-12-31"
"Potiretama","8.50658633616775","2011-12-31"
"Canoas","10","2011-12-31"
"Pires Ferreira","8.31774142874513","2011-12-31"
"Santa Izabel do Pará","4.21200413193142","2011-12-31"
"Bauru","10","2011-12-31"
"Macambira","7.79687888310072","2011-12-31"
"São José do Barreiro","9.67939188086557","2011-12-31"
"Barrinha","10","2011-12-31"
"Britânia","8.86434242255794","2011-12-31"
"Verdejante","6.70845525535655","2011-12-31"
"Martinópolis","7.89694010721219","2011-12-31"
"Jurema","7.41390016846957","2011-12-31"
"Carrapateira","9.56044913531306","2011-12-31"
"Santo Antônio da Barra","9.12543223587631","2011-12-31"
"São Miguel da Baixa Grande","9.4014928940979","2011-12-31"
"Japi","8.13292697977765","2011-12-31"
"Salto Grande","7.98512018839915","2011-12-31"
"Luiz Alves","10","2011-12-31"
"Campo Alegre","8.25792898316731","2011-12-31"
"Jaci","6.66575706669808","2011-12-31"
"Augusto Corrêa","8.11541987404981","2011-12-31"
"Rio Verde","8.32935810483538","2011-12-31"
"Campo Novo","6.80891154762206","2011-12-31"
"Reriutaba","10","2011-12-31"
"Pedro de Toledo","10","2011-12-31"
"Simolândia","6.28906994976975","2011-12-31"
"Marquinho","8.10699759065947","2011-12-31"
"Parnaguá","5.42597465663593","2011-12-31"
"Uruoca","9.07762879997795","2011-12-31"
"Ibiassucê","4.84425437533894","2011-12-31"
"Aurora do Tocantins","6.09830991538929","2011-12-31"
"Porteiras","6.66735637084393","2011-12-31"
"Palmelo","9.41195669449864","2011-12-31"
"Assaré","6.66080573159728","2011-12-31"
"Ribeirão Pires","10","2011-12-31"
"Tupandi","9.89292739018673","2011-12-31"
"Marcelino Ramos","6.76609442219547","2011-12-31"
"Frecheirinha","8.17188476541999","2011-12-31"
"Capoeiras","10","2011-12-31"
"Ubarana","10","2011-12-31"
"Boa Vista","10","2011-12-31"
"Capivari","10","2011-12-31"
"Coxilha","10","2011-12-31"
"Pendências","9.00164944645215","2011-12-31"
"Americano do Brasil","6.57810449969402","2011-12-31"
"Morrinhos do Sul","10","2011-12-31"
"São Miguel dos Milagres","7.86520611174228","2011-12-31"
"Colônia Leopoldina","6.6322062049783","2011-12-31"
"Caxambu do Sul","6.55337447486202","2011-12-31"
"Guaiúba","10","2011-12-31"
"Baependi","7.45335655728802","2011-12-31"
"Quatro Barras","10","2011-12-31"
"Alto Bela Vista","9.77204901972369","2011-12-31"
"Santana do Ipanema","8.28524036400823","2011-12-31"
"Itaeté","7.28620450185772","2011-12-31"
"Aliança","10","2011-12-31"
"Luís Gomes","5.985666125799","2011-12-31"
"Tenório","8.35403122946898","2011-12-31"
"Ipueiras","7.36782189073239","2011-12-31"
"Major Isidoro","6.00785060577278","2011-12-31"
"Encantado","10","2011-12-31"
"Ampére","10","2011-12-31"
"Açailândia","8.18299536875284","2011-12-31"
"Santa Rosa de Lima","5.39656076127582","2011-12-31"
"Tio Hugo","10","2011-12-31"
"Santo Cristo","10","2011-12-31"
"Bonito","7.56593556999536","2011-12-31"
"Guaíra","6.24330450927692","2011-12-31"
"Jaraguá","7.88696971688419","2011-12-31"
"Machadinho","9.09402970394385","2011-12-31"
"Tangará da Serra","7.66034487090152","2011-12-31"
"Dilermando de Aguiar","10","2011-12-31"
"Colíder","6.83254980278452","2011-12-31"
"São Luiz Gonzaga","10","2011-12-31"
"Pedregulho","6.04474985695612","2011-12-31"
"Senador Rui Palmeira","8.08229972079463","2011-12-31"
"Messias Targino","8.7259629422938","2011-12-31"
"Mata Roma","4.54813196246357","2011-12-31"
"Juquiá","10","2011-12-31"
"Missão Velha","7.86340246774077","2011-12-31"
"Estiva Gerbi","10","2011-12-31"
"Cedral","10","2011-12-31"
"Vargem Grande Paulista","10","2011-12-31"
"Bom Jesus de Goiás","10","2011-12-31"
"Novo Mundo","10","2011-12-31"
"Quixabeira","7.12997744450435","2011-12-31"
"Marumbi","7.53090356199272","2011-12-31"
"Fernando Falcão","7.77881558407542","2011-12-31"
"Paraíso do Sul","10","2011-12-31"
"Japurá","6.57228693506494","2011-12-31"
"Santa Bárbara do Sul","8.21328994313015","2011-12-31"
"Calmon","9.26300159531939","2011-12-31"
"Campo Florido","10","2011-12-31"
"Godofredo Viana","9.77685091011259","2011-12-31"
"Manoel Urbano","6.18210011875415","2011-12-31"
"Santa Helena de Goiás","6.18846072962551","2011-12-31"
"São Domingos do Azeitão","4.29910390230541","2011-12-31"
"Araioses","4.91697759226217","2011-12-31"
"União da Vitória","10","2011-12-31"
"Itapuranga","8.80886334387494","2011-12-31"
"Nossa Senhora de Nazaré","6.27998427972856","2011-12-31"
"Concórdia do Pará","5.62362136479133","2011-12-31"
"Oriente","10","2011-12-31"
"Parnamirim","10","2011-12-31"
"Buerarema","5.49963057212868","2011-12-31"
"Apuarema","7.42136179605338","2011-12-31"
"Pancas","10","2011-12-31"
"Palma","5.35612092913785","2011-12-31"
"Presidente Castelo Branco","6.78762026771321","2011-12-31"
"Mundo Novo","6.09848868368045","2011-12-31"
"Anchieta","6.51986917677685","2011-12-31"
"Aldeias Altas","6.08779282847187","2011-12-31"
"Jaqueira","9.70075189933451","2011-12-31"
"Miraíma","9.85807459901663","2011-12-31"
"Jutaí","7.41344522013527","2011-12-31"
"Inhambupe","8.98317966844836","2011-12-31"
"Lençóis","6.42915005760803","2011-12-31"
"Cumari","7.28744155631742","2011-12-31"
"Iacanga","9.63898258609941","2011-12-31"
"Barro Alto","9.03654564517918","2011-12-31"
"Marau","9.31003101884567","2011-12-31"
"Santa Bárbara","5.57067838587356","2011-12-31"
"Antônio Carlos","8.28528805245004","2011-12-31"
"Bocaiúva do Sul","10","2011-12-31"
"Maratá","10","2011-12-31"
"Matinha","4.64264278088337","2011-12-31"
"Breu Branco","6.51985941220767","2011-12-31"
"Iati","10","2011-12-31"
"Narandiba","10","2011-12-31"
"Capixaba","6.52050442035888","2011-12-31"
"Altinópolis","7.56748895920487","2011-12-31"
"Coxixola","6.95498172439711","2011-12-31"
"Miraguaí","10","2011-12-31"
"Santa Cruz do Capibaribe","8.88711874176025","2011-12-31"
"Braço do Norte","7.90709418820806","2011-12-31"
"Rodrigues Alves","5.7153512545637","2011-12-31"
"Acauã","8.72655620101019","2011-12-31"
"Prainha","5.19508281898056","2011-12-31"
"Dom Silvério","9.49808478120008","2011-12-31"
"Morada Nova","10","2011-12-31"
"Auriflama","8.15085874400068","2011-12-31"
"Passabém","5.2332157714316","2011-12-31"
"Imbaú","4.3258025080789","2011-12-31"
"Itambaracá","9.4634342794709","2011-12-31"
"Picuí","7.15731175936709","2011-12-31"
"Novo Alegre","9.96564373606398","2011-12-31"
"Epitaciolândia","6.3946847093655","2011-12-31"
"Capinzal do Norte","4.97930095104316","2011-12-31"
"Catolândia","5.97581836173745","2011-12-31"
"Carbonita","6.07870561399368","2011-12-31"
"Lagoa Bonita do Sul","9.43327593379871","2011-12-31"
"Anajatuba","5.31396570993481","2011-12-31"
"Nova Andradina","7.13292543506752","2011-12-31"
"Lagoa do Sítio","4.86957615495201","2011-12-31"
"Castilho","10","2011-12-31"
"Solonópole","10","2011-12-31"
"Guareí","10","2011-12-31"
"Araçaí","6.90176232924564","2011-12-31"
"Benjamin Constant do Sul","7.45572486396778","2011-12-31"
"Barra do Ouro","8.33717415336484","2011-12-31"
"Palmeirante","9.19752726526906","2011-12-31"
"Sampaio","6.18255633258434","2011-12-31"
"Caatiba","5.12874951520617","2011-12-31"
"São Miguel Arcanjo","10","2011-12-31"
"Santa Rita d'Oeste","10","2011-12-31"
"Vanini","8.08614778017104","2011-12-31"
"Palestina de Goiás","5.0306474037136","2011-12-31"
"Santana do Araguaia","5.00350869879017","2011-12-31"
"Simão Dias","9.67912486707984","2011-12-31"
"Alvorada do Sul","10","2011-12-31"
"Presidente Tancredo Neves","4.59907617014603","2011-12-31"
"Queimadas","9.77981197956643","2011-12-31"
"Urucânia","10","2011-12-31"
"Manaquiri","4.76858965129812","2011-12-31"
"São José do Hortêncio","9.68332154418578","2011-12-31"
"Pedro Laurentino","6.42131514110457","2011-12-31"
"Caseiros","10","2011-12-31"
"Santo Antônio de Pádua","9.10842882387592","2011-12-31"
"Coronel Barros","10","2011-12-31"
"Ichu","4.41918114021474","2011-12-31"
"Davinópolis","7.76232844177652","2011-12-31"
"Presidente Bernardes","8.63931602153311","2011-12-31"
"Veredinha","4.97507736965238","2011-12-31"
"Ferreira Gomes","10","2011-12-31"
"Itajá","7.29129818698334","2011-12-31"
"Timbaúba","10","2011-12-31"
"Coronel João Pessoa","3.88695734986413","2011-12-31"
"Teresina","7.47996811570178","2011-12-31"
"Ponto Belo","5.61130168116268","2011-12-31"
"Santa Maria","8.80942871052746","2011-12-31"
"Cerquilho","10","2011-12-31"
"Estação","10","2011-12-31"
"São José de Ubá","6.09690269763567","2011-12-31"
"Medeiros Neto","6.94044190754144","2011-12-31"
"Alto Taquari","10","2011-12-31"
"Santo Antônio da Alegria","7.70647930945771","2011-12-31"
"Votorantim","10","2011-12-31"
"Iguatu","9.91471952253367","2011-12-31"
"Nova Ponte","9.94210685014002","2011-12-31"
"Lagoa Nova","4.52915992351515","2011-12-31"
"Pérola d'Oeste","8.53513394182472","2011-12-31"
"Barra do Turvo","10","2011-12-31"
"Turiaçu","5.2947864565024","2011-12-31"
"Vitor Meireles","8.53122776407024","2011-12-31"
"Campo Maior","7.31889136189605","2011-12-31"
"Padre Marcos","5.49955060848","2011-12-31"
"Pedras Grandes","5.45074427521231","2011-12-31"
"Campinorte","6.48443904957683","2011-12-31"
"Araguatins","5.73246614713537","2011-12-31"
"Vitória de Santo Antão","9.3019149885854","2011-12-31"
"Xexéu","9.9326789046157","2011-12-31"
"Águas Formosas","5.11581543037035","2011-12-31"
"Feijó","7.9683019950439","2011-12-31"
"Tucuruí","10","2011-12-31"
"Marituba","8.35833800691379","2011-12-31"
"Itupeva","7.19290939921019","2011-12-31"
"Mombuca","10","2011-12-31"
"Itaí","10","2011-12-31"
"Ubirajara","8.8743935917287","2011-12-31"
"Poções","7.49423553722891","2011-12-31"
"Bom Jesus do Norte","7.91137173968826","2011-12-31"
"Matinhas","8.71615855374134","2011-12-31"
"Pareci Novo","10","2011-12-31"
"Tabaporã","9.6312783146055","2011-12-31"
"Nova Esperança do Piriá","5.41130080464238","2011-12-31"
"Raposa","5.87704996520883","2011-12-31"
"Petrolândia","7.23843674430396","2011-12-31"
"São Bento do Sapucaí","6.26930666829862","2011-12-31"
"Mafra","10","2011-12-31"
"Colônia do Gurguéia","8.37959430193802","2011-12-31"
"Novo Gama","7.96063647048918","2011-12-31"
"Areial","6.55085143239844","2011-12-31"
"Coreaú","5.82405357539988","2011-12-31"
"Alto Rio Novo","9.97842496324866","2011-12-31"
"Guarani das Missões","9.6714309105999","2011-12-31"
"São João","7.11088792132111","2011-12-31"
"Campos Belos","9.53639552065843","2011-12-31"
"Várzea Branca","7.93978370323288","2011-12-31"
"Presidente Juscelino","5.6634401322362","2011-12-31"
"Cajapió","6.02606222187937","2011-12-31"
"Presidente Alves","6.80830421360604","2011-12-31"
"Arês","10","2011-12-31"
"Gararu","10","2011-12-31"
"São Miguel das Missões","10","2011-12-31"
"Cunha","9.14009330839919","2011-12-31"
"Caetés","9.90893291051907","2011-12-31"
"Cândido Mendes","5.49997513964532","2011-12-31"
"Eunápolis","8.03026196048486","2011-12-31"
"Santo Antônio da Patrulha","10","2011-12-31"
"Ouro Preto do Oeste","5.44472098025161","2011-12-31"
"Igarapé do Meio","6.0373947139115","2011-12-31"
"Sales","6.13873584530484","2011-12-31"
"Madeiro","4.00235746753576","2011-12-31"
"Anaurilândia","10","2011-12-31"
"Varjota","9.94779153282975","2011-12-31"
"Petrolina de Goiás","6.35875417029489","2011-12-31"
"São Gabriel da Cachoeira","6.23539782137921","2011-12-31"
"Aiquara","4.30345519611739","2011-12-31"
"Agrestina","6.39410878701803","2011-12-31"
"Araçagi","8.38300572508546","2011-12-31"
"Farroupilha","8.79974237869539","2011-12-31"
"Mozarlândia","7.5331809101297","2011-12-31"
"Piranga","6.3936945278504","2011-12-31"
"Centenário","10","2011-12-31"
"Iracema","9.85863107423342","2011-12-31"
"Assunção do Piauí","7.28604031472415","2011-12-31"
"Juazeiro","6.55229935056105","2011-12-31"
"Pescador","6.74824014409212","2011-12-31"
"Santa Vitória do Palmar","7.86352109489227","2011-12-31"
"São José dos Ausentes","10","2011-12-31"
"Córrego do Ouro","5.72937851619937","2011-12-31"
"Boqueirão do Leão","7.94541024730383","2011-12-31"
"São Paulo","10","2011-12-31"
"Tupiratins","9.2431034287597","2011-12-31"
"Teotônio Vilela","7.26128919904637","2011-12-31"
"Anápolis","8.54462818411898","2011-12-31"
"Santa Rosa do Purus","6.00706037337581","2011-12-31"
"Guapiaçu","10","2011-12-31"
"Rio Branco","5.5968506127345","2011-12-31"
"Itaperuna","8.75281410252013","2011-12-31"
"Vitória do Xingu","8.62232667841974","2011-12-31"
"Banzaê","7.94838397346801","2011-12-31"
"Antônio Prado","6.26238157062827","2011-12-31"
"Balneário Gaivota","8.23026661860632","2011-12-31"
"Riozinho","7.1482550852283","2011-12-31"
"Crixás do Tocantins","9.43763821851321","2011-12-31"
"Piquete","9.55261252825614","2011-12-31"
"Diamante D'Oeste","7.39470888348927","2011-12-31"
"Itapicuru","4.54733621231494","2011-12-31"
"Montividiu","7.42785954164172","2011-12-31"
"Fonte Boa","7.88765812959502","2011-12-31"
"Maraial","5.95052836831286","2011-12-31"
"Sucupira","8.28299327354369","2011-12-31"
"Ribeirão Grande","10","2011-12-31"
"Araruama","10","2011-12-31"
"Medianeira","7.7000241326756","2011-12-31"
"Nova Olímpia","7.32656911124169","2011-12-31"
"São Miguel do Guaporé","9.20591244385446","2011-12-31"
"Capinópolis","8.8856517963631","2011-12-31"
"Formigueiro","10","2011-12-31"
"Jardim do Mulato","6.87327580748401","2011-12-31"
"Pedra","6.24482979423274","2011-12-31"
"Sud Mennucci","6.63757471491855","2011-12-31"
"Afonso Bezerra","5.59361680610152","2011-12-31"
"Andradas","10","2011-12-31"
"Aparecida","6.91808125679348","2011-12-31"
"Guaraci","10","2011-12-31"
"Nova Nazaré","8.84654519918396","2011-12-31"
"Liberato Salzano","9.67060595115629","2011-12-31"
"Horizonte","5.99554246137472","2011-12-31"
"Mossâmedes","4.36010045385958","2011-12-31"
"Granjeiro","10","2011-12-31"
"Dom Macedo Costa","9.21593216250966","2011-12-31"
"Jandaíra","8.72543577823732","2011-12-31"
"Setubinha","7.65742241825264","2011-12-31"
"Barra do Quaraí","10","2011-12-31"
"Sousa","7.53663644354598","2011-12-31"
"Padre Paraíso","4.42014449094071","2011-12-31"
"Taquara","8.27104514492213","2011-12-31"
"Mariana Pimentel","10","2011-12-31"
"Cutias","10","2011-12-31"
"Joaquim Gomes","8.12380550357662","2011-12-31"
"Cacaulândia","4.48937691916173","2011-12-31"
"Sete de Setembro","10","2011-12-31"
"Nísia Floresta","10","2011-12-31"
"Paquetá","4.89365541419062","2011-12-31"
"Wenceslau Braz","7.21961191783722","2011-12-31"
"Irapuã","5.93474061774118","2011-12-31"
"São Cristovão do Sul","10","2011-12-31"
"Santana do Matos","7.73561891538985","2011-12-31"
"Reserva do Cabaçal","6.62820167494528","2011-12-31"
"Engenho Velho","10","2011-12-31"
"Bom Sucesso do Sul","10","2011-12-31"
"Arvorezinha","9.93369756616371","2011-12-31"
"Castro","8.43642242101603","2011-12-31"
"Iguaba Grande","9.50190208959532","2011-12-31"
"União Paulista","5.50223833901564","2011-12-31"
"Rio Bonito","7.15526777586411","2011-12-31"
"Rio dos Bois","8.97396652501435","2011-12-31"
"São Miguel de Taipu","7.40250604107084","2011-12-31"
"Tomar do Geru","9.32637248019977","2011-12-31"
"São João do Caiuá","9.92126700746903","2011-12-31"
"Céu Azul","6.49848334192268","2011-12-31"
"Novo Oriente de Minas","6.21704299700069","2011-12-31"
"Chã Grande","7.17092083494513","2011-12-31"
"São Francisco do Pará","8.67061415306151","2011-12-31"
"Pedro Osório","8.05498266763158","2011-12-31"
"Delmiro Gouveia","4.83475226708998","2011-12-31"
"Serra Redonda","7.67276559231332","2011-12-31"
"Urucuia","9.56444984793924","2011-12-31"
"Ibiraiaras","10","2011-12-31"
"Alto Santo","8.86295150499857","2011-12-31"
"Alto Garças","10","2011-12-31"
"Dom Aquino","5.10494848296506","2011-12-31"
"Água Boa","3.86476243543126","2011-12-31"
"Coronel Martins","7.39852348664539","2011-12-31"
"Felipe Guerra","4.8545696308003","2011-12-31"
"Mombaça","7.03676660123297","2011-12-31"
"Ipaporanga","6.62626109411572","2011-12-31"
"São João Batista","4.83007830900566","2011-12-31"
"Itaporã do Tocantins","10","2011-12-31"
"Bom Jesus dos Perdões","10","2011-12-31"
"Roteiro","5.58523224842065","2011-12-31"
"Indiavaí","5.28973656509823","2011-12-31"
